EmployeeID,Total Hours Worked,JobInvolvement,PerformanceRating,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance
193,2165.6000000000004,2,3,31,0,2,1,1,4,1,1,3,5,2,61420,4.0,13,2,10.0,2,6,0,5,2.0,4.0,4.0
194,2699.5999999999995,3,3,42,0,2,1,5,3,3,1,3,7,1,53900,1.0,14,0,10.0,3,10,5,8,4.0,1.0,2.0
195,1846.6000000000001,3,4,45,0,2,1,2,1,3,0,4,7,1,44040,0.0,23,0,9.0,2,8,3,7,4.0,2.0,4.0
196,2288.4,3,3,26,1,1,1,2,1,1,0,2,2,0,59930,0.0,12,0,8.0,3,7,1,0,3.0,3.0,2.0
197,1833.4,2,3,29,0,2,1,5,3,3,1,1,6,0,51300,4.0,11,0,8.0,3,3,1,2,4.0,4.0,4.0
198,1844.4000000000003,3,3,33,0,2,1,16,3,3,0,1,2,0,20900,4.0,16,0,10.0,2,6,0,5,1.0,3.0,3.0
199,1671.3999999999999,3,3,31,0,2,1,2,4,1,0,1,7,0,29090,9.0,14,2,10.0,2,5,0,1,3.0,4.0,2.0
200,2299.2000000000003,4,3,18,1,1,1,2,3,5,1,1,7,2,34680,1.0,18,2,0.0,4,0,0,0,2.0,2.0,3.0
201,1718.0,2,3,40,0,0,1,1,4,5,0,2,2,0,30680,3.0,19,0,20.0,3,1,0,1,3.0,1.0,3.0
202,2304.8,2,3,41,0,0,1,23,3,1,1,2,4,2,26700,2.0,15,2,10.0,2,8,0,7,1.0,3.0,3.0
203,1502.2,2,3,26,0,2,1,9,4,3,1,3,0,0,26930,5.0,17,3,8.0,3,0,0,0,1.0,3.0,3.0
204,1561.1999999999996,2,3,35,0,2,1,16,4,3,1,2,1,2,95260,1.0,15,0,5.0,2,5,0,3,1.0,3.0,3.0
205,1587.6000000000001,2,3,34,0,2,1,26,3,3,1,1,2,2,52370,1.0,19,1,10.0,3,10,5,7,4.0,4.0,3.0
206,2174.3999999999996,1,4,26,1,2,2,1,3,2,0,2,4,2,24260,1.0,22,0,1.0,3,1,0,0,3.0,4.0,1.0
207,1847.0000000000002,3,3,37,0,2,1,8,1,1,1,1,7,2,41930,4.0,16,1,12.0,5,6,1,2,2.0,4.0,4.0
208,1545.4000000000003,3,3,46,0,1,1,4,1,3,1,5,1,1,29110,5.0,13,0,28.0,3,2,1,2,1.0,3.0,2.0
209,1918.6,3,3,41,0,2,1,24,1,1,1,1,5,1,26610,7.0,14,1,22.0,2,18,11,8,2.0,1.0,3.0
210,1874.8,3,3,37,0,0,1,7,2,3,1,1,7,0,20280,1.0,16,1,9.0,3,9,7,7,1.0,2.0,3.0
211,2267.2,3,3,52,0,2,2,2,1,3,1,1,2,0,99800,2.0,11,1,18.0,2,10,6,9,4.0,1.0,3.0
212,1503.0,2,4,32,1,0,1,7,2,1,0,2,5,1,32980,8.0,22,0,6.0,4,4,1,2,4.0,3.0,3.0
213,1496.2,2,3,24,0,1,2,22,3,1,0,1,0,1,29350,0.0,14,2,3.0,5,2,2,1,4.0,4.0,3.0
214,1494.2000000000003,3,3,38,0,2,1,5,3,1,0,1,6,1,154270,3.0,16,1,18.0,2,1,0,0,3.0,3.0,3.0
215,1722.1999999999998,3,3,37,0,2,1,1,4,5,0,5,6,1,39440,6.0,11,2,8.0,3,6,4,3,2.0,2.0,2.0
216,2674.8,1,3,49,0,2,2,21,1,1,1,1,7,0,40110,1.0,18,2,31.0,2,31,0,9,4.0,3.0,3.0
217,2232.0,2,3,24,0,2,2,1,3,2,0,1,7,1,34070,1.0,15,2,6.0,2,6,1,4,2.0,4.0,3.0
218,1826.6000000000001,3,3,26,0,2,1,19,4,5,0,4,7,1,119940,1.0,14,1,6.0,6,5,1,4,1.0,2.0,4.0
219,1703.0,1,3,24,0,2,2,7,3,3,0,1,2,1,12320,1.0,12,0,1.0,4,1,0,0,4.0,2.0,3.0
220,1684.0,3,3,50,0,1,2,2,2,2,1,1,7,1,29600,1.0,14,3,32.0,2,32,10,7,1.0,2.0,3.0
221,1843.8000000000002,2,3,25,0,2,1,2,3,1,1,1,6,1,190940,1.0,16,0,7.0,3,7,0,6,2.0,3.0,3.0
222,2695.0,3,4,24,1,1,1,2,3,3,1,2,6,1,39190,1.0,21,0,6.0,3,6,1,2,1.0,3.0,3.0
223,1722.1999999999996,3,3,30,1,1,1,9,3,4,1,2,0,1,68250,1.0,14,0,1.0,2,1,0,0,2.0,1.0,4.0
224,2217.4,3,3,34,0,2,2,6,2,1,1,4,5,1,102480,1.0,12,1,6.0,4,6,1,3,2.0,4.0,3.0
225,1657.1999999999998,2,3,31,1,2,1,9,1,3,0,1,8,0,189470,2.0,12,2,9.0,2,3,1,2,2.0,1.0,1.0
226,1979.7999999999997,3,3,35,0,2,1,2,3,1,0,5,7,2,24960,4.0,17,3,9.0,3,3,0,2,1.0,4.0,3.0
227,1574.2000000000003,3,3,31,0,2,2,1,3,2,0,2,7,0,64650,4.0,17,0,13.0,3,7,5,7,1.0,4.0,4.0
228,1955.2,3,3,27,0,2,2,22,4,3,1,1,8,0,22060,0.0,14,1,6.0,4,5,0,3,1.0,3.0,2.0
229,2204.8,3,3,37,0,2,2,9,4,2,0,2,2,1,20860,4.0,14,0,17.0,3,3,1,0,4.0,3.0,2.0
230,1765.6000000000001,1,3,20,0,2,1,17,4,3,0,1,8,2,22930,1.0,13,2,1.0,3,1,0,0,4.0,2.0,4.0
231,1858.8,3,3,42,0,2,1,28,4,1,0,2,4,1,26450,1.0,15,0,10.0,5,10,2,2,3.0,4.0,3.0
232,2157.2000000000003,3,3,43,0,2,1,10,5,5,0,2,7,0,26830,4.0,11,0,21.0,3,1,0,0,2.0,4.0,2.0
233,1683.6,4,3,38,0,2,0,2,4,3,1,1,1,2,20140,3.0,17,1,8.0,5,0,0,0,3.0,1.0,2.0
234,2267.8,3,3,43,0,1,2,4,3,3,0,2,0,0,34190,3.0,11,1,10.0,5,8,4,7,4.0,3.0,3.0
235,1745.4,4,3,48,0,2,1,8,1,3,1,2,2,1,53760,7.0,13,1,21.0,3,3,0,2,4.0,1.0,1.0
236,1675.1999999999998,4,4,44,0,2,2,29,4,2,1,2,7,2,19510,4.0,22,3,10.0,4,2,0,2,1.0,3.0,4.0
237,2095.2,2,4,34,0,2,1,13,4,1,0,1,2,0,23410,1.0,20,2,8.0,3,8,0,6,3.0,3.0,3.0
238,1627.4,3,3,27,1,2,2,27,3,1,1,2,6,0,22930,0.0,18,0,5.0,0,4,0,2,3.0,1.0,3.0
239,1811.8000000000002,1,3,21,0,2,2,16,2,1,1,3,7,2,87260,1.0,11,1,3.0,2,3,1,2,3.0,3.0,3.0
240,2172.2,3,3,44,0,2,1,2,2,1,1,1,2,1,40110,4.0,14,1,26.0,2,2,0,1,4.0,4.0,4.0
241,1499.6,2,3,22,0,2,1,2,2,3,0,2,2,1,195450,0.0,14,0,3.0,3,2,2,2,1.0,3.0,3.0
242,1805.0000000000002,3,3,33,0,2,2,13,4,2,0,2,4,0,45680,0.0,18,1,6.0,2,5,1,2,3.0,3.0,3.0
243,2332.2,3,3,32,0,2,1,1,1,1,0,1,0,1,30220,1.0,16,1,6.0,3,6,0,5,1.0,4.0,2.0
244,1829.0,3,3,30,0,1,1,4,5,5,1,3,3,0,57720,1.0,17,0,1.0,3,1,0,0,3.0,3.0,3.0
245,1774.4,2,3,53,0,2,1,24,3,4,0,3,3,2,22690,7.0,11,1,18.0,2,14,8,10,4.0,1.0,4.0
246,1843.6000000000001,3,3,34,0,2,1,1,5,3,1,1,6,1,53810,1.0,12,0,10.0,0,10,8,8,2.0,4.0,2.0
247,1889.0000000000002,3,3,45,1,1,1,19,4,1,1,3,5,1,34410,2.0,13,1,5.0,5,1,0,0,1.0,1.0,3.0
248,2475.2000000000003,4,3,26,0,2,1,7,2,1,1,1,4,1,54540,1.0,13,1,3.0,5,3,0,2,3.0,4.0,3.0
249,1546.0000000000002,2,3,37,0,2,1,4,3,3,1,1,3,1,98840,1.0,14,0,10.0,3,10,7,8,3.0,3.0,3.0
250,1691.0000000000002,3,3,29,0,2,1,2,3,1,0,1,0,1,41570,1.0,17,3,6.0,2,6,1,2,2.0,3.0,2.0
251,1655.1999999999998,3,3,35,0,2,1,10,5,3,0,4,2,2,134580,1.0,11,0,17.0,3,17,11,8,2.0,4.0,3.0
252,1861.8000000000002,3,4,33,0,1,1,8,3,5,1,2,2,0,90690,3.0,25,1,15.0,3,13,4,7,3.0,4.0,1.0
253,1591.2,2,3,54,0,2,1,5,2,1,0,2,7,1,40140,2.0,19,1,16.0,4,9,7,1,3.0,2.0,4.0
254,2668.4,2,3,36,0,2,1,8,3,1,1,2,6,0,59150,2.0,13,1,13.0,3,3,0,2,2.0,2.0,3.0
255,1750.4,1,3,27,0,2,2,9,3,2,1,5,5,2,59930,0.0,14,1,5.0,3,4,1,1,1.0,4.0,3.0
256,2161.9999999999995,2,3,20,1,2,1,1,3,1,1,5,8,2,61620,1.0,12,3,1.0,2,1,1,1,4.0,3.0,3.0
257,2586.8,3,3,33,1,1,1,15,4,3,0,1,2,2,24060,1.0,11,0,10.0,3,10,9,7,1.0,1.0,3.0
258,1668.7999999999997,4,3,35,0,0,1,2,1,3,1,1,6,1,187400,1.0,19,1,1.0,2,1,0,0,3.0,3.0,3.0
259,1763.2,3,3,23,0,2,1,2,3,1,1,1,0,1,76370,2.0,11,1,5.0,3,3,0,2,1.0,1.0,4.0
260,1907.7999999999997,3,3,25,0,2,1,11,3,3,1,2,4,1,100960,0.0,11,1,4.0,3,3,1,2,4.0,2.0,3.0
261,1693.4,2,4,38,0,2,1,16,3,1,1,5,6,2,147560,0.0,20,1,8.0,3,7,0,5,4.0,4.0,3.0
262,1939.5999999999995,2,3,29,0,1,2,2,4,1,1,4,0,0,64990,1.0,18,3,10.0,3,10,2,8,2.0,4.0,3.0
263,1769.2000000000005,4,3,48,0,2,1,16,3,5,1,1,7,1,97240,3.0,13,0,12.0,2,2,2,2,2.0,2.0,3.0
264,2204.2000000000003,3,3,27,0,1,2,4,3,5,1,5,2,0,21940,1.0,12,0,6.0,5,6,0,4,4.0,4.0,3.0
265,1895.6,4,3,37,0,2,1,16,3,1,1,3,3,2,33880,3.0,11,0,4.0,2,1,0,0,4.0,4.0,3.0
266,2273.0,4,3,50,0,2,2,5,3,3,1,1,2,1,54730,1.0,19,1,20.0,2,20,3,8,4.0,3.0,3.0
267,1690.9999999999998,3,4,34,0,2,1,18,1,3,1,1,0,2,27030,1.0,21,1,9.0,2,8,7,7,4.0,2.0,4.0
268,1876.2,1,3,24,1,2,1,17,2,1,0,1,0,2,25010,9.0,12,0,4.0,3,2,2,0,1.0,3.0,3.0
269,1662.0000000000002,3,3,39,0,2,1,12,5,3,0,1,8,2,62200,1.0,14,2,20.0,2,20,11,10,4.0,3.0,3.0
270,1968.0,1,3,32,0,2,1,2,3,1,1,5,6,2,30380,1.0,11,0,10.0,5,10,0,8,4.0,4.0,2.0
271,2061.2,2,3,50,1,1,1,4,2,3,1,4,8,1,44240,3.0,14,1,18.0,2,4,1,3,2.0,3.0,3.0
272,1774.8000000000002,2,3,38,0,2,1,9,4,1,1,1,7,2,43120,0.0,12,1,10.0,2,9,1,8,2.0,4.0,2.0
273,1614.6000000000001,2,4,27,0,2,1,10,3,3,1,5,6,1,132450,1.0,23,1,9.0,3,9,0,7,3.0,1.0,3.0
274,1984.0000000000002,3,3,32,0,2,2,1,3,3,1,2,7,2,136640,3.0,14,0,10.0,6,7,7,7,3.0,4.0,3.0
275,1664.9999999999995,3,3,47,0,2,1,2,3,3,0,5,7,2,50210,2.0,17,0,20.0,3,7,1,7,4.0,1.0,3.0
276,2141.2,3,3,40,0,1,1,3,4,3,0,3,1,1,51260,5.0,18,0,20.0,2,18,1,12,4.0,1.0,3.0
277,1679.7999999999995,3,3,53,0,2,1,7,1,1,1,2,2,1,28590,3.0,18,1,32.0,2,5,1,3,3.0,3.0,3.0
278,1920.3999999999996,3,4,41,0,2,2,6,3,3,1,1,7,0,102390,3.0,24,3,23.0,3,21,12,6,2.0,4.0,2.0
279,1625.9999999999998,4,4,60,0,2,1,8,2,1,0,5,2,2,53290,8.0,20,0,10.0,3,2,2,2,1.0,1.0,3.0
280,1839.8,2,3,27,0,1,1,29,1,1,1,2,4,0,43250,1.0,14,0,9.0,2,9,1,7,4.0,1.0,2.0
281,1545.0000000000002,3,3,41,0,2,1,3,3,3,1,1,4,1,72600,1.0,16,0,22.0,2,22,2,10,4.0,3.0,3.0
282,1835.8000000000002,4,4,50,0,2,2,9,3,1,1,2,6,1,23220,7.0,25,1,4.0,0,2,2,2,4.0,2.0,3.0
283,2005.0,2,3,28,1,2,2,2,4,1,1,3,6,2,20750,7.0,18,3,10.0,0,7,3,7,1.0,2.0,3.0
284,1481.1999999999998,3,3,36,0,0,1,10,4,5,0,2,6,1,41520,9.0,19,1,10.0,3,8,0,5,1.0,1.0,3.0
285,2454.4,3,3,38,0,2,1,1,3,3,0,3,3,2,96190,4.0,13,1,10.0,2,1,0,0,3.0,3.0,4.0
286,1519.8,2,3,44,0,0,1,8,2,1,1,1,6,2,135030,2.0,12,0,9.0,6,5,1,4,1.0,3.0,3.0
287,2069.8,2,4,47,0,1,1,27,3,1,1,1,6,0,54410,9.0,22,1,28.0,6,22,11,13,4.0,3.0,2.0
288,1864.8000000000002,3,3,30,0,2,1,8,3,1,1,2,7,0,52090,7.0,14,1,10.0,3,8,7,7,3.0,4.0,2.0
289,1596.6,3,3,29,0,2,1,1,2,3,0,1,7,2,106730,1.0,13,3,1.0,2,1,0,0,3.0,3.0,3.0
290,2505.7999999999997,3,4,42,1,1,1,10,1,1,0,1,7,0,50100,6.0,21,3,7.0,3,2,2,2,3.0,3.0,3.0
291,1765.2000000000003,3,3,43,0,1,1,26,1,1,1,1,2,1,135490,3.0,11,2,7.0,3,2,2,2,4.0,4.0,3.0
292,1591.6000000000001,4,3,34,0,2,1,2,5,5,1,2,0,2,49990,3.0,12,2,10.0,2,5,4,3,2.0,3.0,3.0
293,1942.3999999999994,3,3,23,0,2,2,13,3,2,1,5,7,1,42210,1.0,11,1,5.0,4,4,0,2,2.0,1.0,4.0
294,1581.8000000000002,2,3,39,0,2,2,2,4,2,0,4,0,1,138720,9.0,12,3,12.0,3,8,3,6,3.0,2.0,1.0
295,1794.6000000000001,3,3,56,0,2,1,2,4,3,1,1,3,1,20420,7.0,12,0,30.0,6,10,1,1,3.0,4.0,2.0
296,2195.1999999999994,3,3,40,0,2,2,9,3,2,1,2,6,2,20730,0.0,14,0,5.0,3,4,2,3,4.0,4.0,2.0
297,1861.0,3,3,27,0,2,1,10,3,1,0,1,2,2,29560,8.0,13,0,9.0,6,7,0,7,4.0,1.0,1.0
298,1773.6000000000001,2,3,29,0,2,2,20,3,2,0,2,3,0,29260,1.0,15,1,2.0,3,2,2,2,4.0,2.0,3.0
299,1569.0000000000002,3,3,53,0,2,1,9,3,1,0,3,2,2,48090,2.0,18,0,19.0,2,2,2,2,4.0,4.0,3.0
300,1778.4,3,3,35,0,0,1,5,1,3,1,1,0,0,51630,2.0,18,2,16.0,4,1,0,0,4.0,1.0,4.0
301,1938.1999999999996,1,3,32,0,1,2,4,4,1,1,2,7,1,188440,1.0,19,0,10.0,3,10,4,7,3.0,4.0,3.0
302,2713.2,3,3,38,0,2,2,10,3,3,1,4,2,1,181720,6.0,12,2,6.0,5,1,0,1,4.0,3.0,1.0
303,1545.4,2,3,34,0,2,1,20,3,3,0,3,2,0,57440,3.0,19,1,7.0,4,0,0,0,2.0,1.0,3.0
304,1497.6000000000001,3,3,52,0,2,2,21,5,5,1,3,3,1,28890,1.0,11,1,34.0,2,34,1,16,3.0,1.0,4.0
305,2502.4,3,3,33,1,2,1,1,2,3,1,3,2,2,28710,1.0,17,3,10.0,2,10,7,8,4.0,4.0,2.0
306,1905.1999999999998,3,3,25,0,2,1,8,3,1,1,2,6,2,74840,1.0,15,0,6.0,3,6,1,4,3.0,4.0,2.0
307,1471.6000000000004,3,3,45,0,2,2,2,3,1,1,3,0,2,60740,0.0,14,0,9.0,2,8,3,1,2.0,3.0,3.0
308,1983.9999999999998,1,3,23,0,2,1,23,1,1,0,2,6,2,173280,1.0,17,1,2.0,2,2,0,2,1.0,3.0,3.0
309,2494.0,3,3,47,1,1,1,4,3,1,1,1,5,2,27740,4.0,13,1,10.0,2,5,1,3,2.0,3.0,3.0
310,1932.9999999999998,3,3,34,0,2,1,12,3,5,1,1,6,2,45050,1.0,12,0,6.0,3,6,1,4,4.0,4.0,3.0
311,1984.6000000000001,3,3,55,1,2,0,7,3,0,1,4,2,1,74280,5.0,12,0,24.0,2,5,1,4,4.0,1.0,3.0
312,1849.6000000000001,1,3,36,0,0,1,7,2,1,1,5,7,2,116310,1.0,18,1,10.0,2,10,0,9,1.0,1.0,3.0
313,1802.3999999999999,3,3,52,0,0,1,1,4,1,1,5,7,1,97380,0.0,18,2,5.0,2,4,1,2,4.0,4.0,3.0
314,1766.8000000000002,3,3,26,0,1,1,2,2,1,1,1,4,0,28350,3.0,11,1,5.0,2,2,2,0,1.0,4.0,3.0
315,1570.8000000000002,3,3,29,0,2,1,10,2,3,1,3,4,1,169590,4.0,14,3,11.0,5,8,1,1,2.0,3.0,2.0
316,1544.8,3,3,26,1,2,1,15,2,1,1,2,2,2,26130,6.0,19,1,6.0,2,4,1,2,4.0,1.0,2.0
317,1545.4,3,3,34,0,2,1,14,4,5,1,2,4,2,61460,2.0,12,0,10.0,3,4,1,3,2.0,4.0,3.0
318,2212.8,3,3,54,0,2,1,18,4,3,0,2,2,0,49630,9.0,15,1,9.0,2,5,1,4,4.0,1.0,3.0
319,1696.3999999999999,3,3,27,0,1,1,13,2,1,0,4,6,1,195370,0.0,12,0,5.0,5,4,1,1,3.0,4.0,3.0
320,2354.4,3,3,37,0,2,2,2,4,5,1,2,4,0,61720,0.0,11,0,6.0,1,5,4,3,4.0,1.0,2.0
321,2684.2,3,3,38,0,1,2,2,4,1,0,2,6,2,23680,6.0,11,1,17.0,3,15,4,12,1.0,1.0,3.0
322,1725.0,3,3,34,0,2,2,2,3,2,1,1,8,2,103120,1.0,12,0,6.0,2,6,1,3,3.0,1.0,3.0
323,1936.8,2,3,35,0,2,1,5,4,3,1,3,3,1,16750,1.0,16,0,3.0,6,3,0,2,1.0,4.0,2.0
324,1787.6,3,3,30,0,2,1,20,3,3,1,1,2,1,25230,3.0,13,1,7.0,2,2,0,2,4.0,3.0,3.0
325,1618.0,4,3,40,0,1,1,10,4,3,1,2,4,1,65670,1.0,13,1,8.0,3,8,3,7,3.0,2.0,3.0
326,1981.3999999999999,3,4,34,0,2,1,10,3,1,1,3,0,1,47390,5.0,24,2,6.0,2,3,1,2,3.0,1.0,3.0
327,1942.1999999999998,4,3,42,0,1,1,9,4,3,1,1,4,0,92080,1.0,15,1,24.0,2,24,14,9,2.0,4.0,2.0
328,1982.6,2,3,23,1,2,2,2,3,3,0,4,4,1,45590,1.0,18,1,1.0,2,0,0,0,3.0,1.0,3.0
329,1705.6,3,3,24,0,0,2,1,5,2,0,1,4,0,81890,1.0,14,1,1.0,3,1,0,0,3.0,2.0,3.0
330,1509.8000000000002,2,3,52,0,2,1,29,3,1,1,2,4,1,29420,8.0,11,1,9.0,1,5,1,4,4.0,3.0,3.0
331,1588.5999999999997,1,3,50,0,2,1,8,4,1,1,2,7,1,49410,5.0,11,1,30.0,3,4,0,3,3.0,3.0,3.0
332,2650.6,4,3,29,1,2,2,2,4,2,0,4,6,1,106500,1.0,13,2,1.0,2,1,0,0,2.0,1.0,3.0
333,1746.2,3,3,33,0,2,1,3,4,1,1,4,4,1,59020,0.0,12,1,14.0,2,13,3,7,3.0,3.0,4.0
334,2004.2000000000003,2,3,33,1,2,1,23,5,1,1,1,1,2,86390,5.0,16,2,6.0,3,3,0,2,1.0,1.0,3.0
335,2353.3999999999996,4,3,47,0,2,1,6,4,4,1,2,3,1,63470,1.0,14,0,26.0,2,26,3,0,3.0,4.0,2.0
336,1913.3999999999996,3,4,36,0,2,2,6,3,3,0,2,7,1,42000,0.0,22,0,10.0,3,9,0,5,3.0,2.0,3.0
337,1916.7999999999997,2,3,29,0,2,1,10,3,4,1,1,6,1,34520,1.0,11,0,10.0,3,10,0,7,3.0,3.0,3.0
338,2206.7999999999997,3,3,58,1,2,1,24,3,4,0,2,6,2,43170,7.0,17,0,40.0,2,31,13,8,4.0,2.0,3.0
339,1929.3999999999999,4,3,35,0,2,2,10,4,2,0,1,6,2,26320,3.0,13,3,7.0,3,2,2,2,4.0,3.0,3.0
340,2597.4,3,3,42,0,2,2,15,1,2,1,2,2,1,46680,9.0,18,2,8.0,2,4,0,2,4.0,4.0,3.0
341,1541.3999999999999,2,3,28,1,2,1,19,4,3,0,2,7,2,32040,6.0,16,1,5.0,4,2,2,1,3.0,3.0,2.0
342,1644.9999999999998,3,3,36,0,2,1,2,3,1,1,2,0,1,27200,4.0,14,1,8.0,3,5,0,4,3.0,2.0,3.0
343,1974.0000000000002,2,3,32,0,2,1,3,1,3,1,2,4,1,171810,1.0,14,0,14.0,2,14,6,8,3.0,3.0,3.0
344,1714.9999999999998,3,3,40,0,1,2,9,3,2,1,3,4,2,22380,2.0,14,0,10.0,3,1,0,0,1.0,3.0,3.0
345,2333.4,3,3,30,0,2,1,7,3,5,1,2,5,2,14830,5.0,13,0,12.0,3,0,0,0,3.0,4.0,2.0
346,1657.7999999999997,3,3,45,0,2,1,10,4,1,1,1,5,2,56050,1.0,12,2,1.0,2,1,0,0,2.0,3.0,3.0
347,1893.2,3,3,42,0,2,1,20,2,3,1,2,8,1,72950,1.0,15,0,10.0,3,9,7,8,2.0,2.0,2.0
348,1892.6,3,3,38,0,1,2,4,3,3,1,2,6,0,23060,2.0,19,1,13.0,5,4,1,2,1.0,1.0,2.0
349,1707.3999999999996,3,3,34,0,1,1,7,4,1,1,3,2,2,23480,1.0,14,1,6.0,3,5,1,3,3.0,4.0,3.0
350,1567.0,4,3,49,1,2,2,7,2,1,0,2,0,1,89980,1.0,14,2,9.0,2,9,7,7,3.0,4.0,4.0
351,1581.2000000000003,4,3,55,1,2,0,16,3,5,1,4,4,2,43190,4.0,11,0,12.0,3,9,7,3,3.0,4.0,2.0
352,1829.0000000000005,2,3,43,0,2,1,25,2,3,1,2,0,1,61320,6.0,13,0,22.0,3,4,1,0,2.0,1.0,3.0
353,2612.6,2,4,27,0,2,2,2,4,3,1,2,3,0,33460,1.0,21,1,9.0,2,9,0,8,3.0,4.0,3.0
354,1741.8000000000002,3,3,35,0,2,1,1,3,3,1,1,5,2,108550,3.0,13,1,17.0,2,8,1,6,3.0,3.0,4.0
355,2477.6,2,3,28,0,2,2,1,2,5,0,1,7,1,22310,1.0,12,0,8.0,3,8,7,5,2.0,2.0,3.0
356,1714.3999999999999,3,3,34,0,2,2,2,5,1,1,4,6,1,23230,0.0,17,0,4.0,2,3,0,2,3.0,4.0,1.0
357,1993.2,3,4,26,1,1,1,22,4,4,0,1,7,1,20240,1.0,23,0,8.0,2,8,1,7,3.0,3.0,3.0
358,1828.4,3,3,27,0,0,2,1,3,5,0,1,7,1,27130,1.0,11,0,0.0,2,0,0,0,4.0,4.0,2.0
359,1519.0000000000002,3,3,51,0,2,2,16,3,3,1,3,6,1,94390,2.0,15,3,29.0,0,20,4,17,1.0,3.0,2.0
360,1565.3999999999999,3,3,44,0,2,2,24,5,3,0,1,7,2,25660,9.0,11,1,10.0,3,5,2,3,4.0,2.0,2.0
361,1600.0,4,3,25,0,2,1,17,3,3,1,1,2,2,199260,7.0,11,3,6.0,5,4,0,1,1.0,1.0,2.0
362,1486.6000000000001,2,3,33,0,2,1,8,4,1,1,3,2,0,24510,1.0,13,1,9.0,3,9,0,8,1.0,1.0,3.0
363,1716.7999999999997,2,4,35,0,2,2,6,4,3,0,2,3,2,94190,1.0,24,1,6.0,5,6,1,1,3.0,1.0,2.0
364,2427.4,3,3,36,0,2,2,10,4,2,1,3,3,1,86860,1.0,13,0,18.0,2,18,4,11,2.0,4.0,2.0
365,1949.8,3,4,32,0,2,1,3,4,3,0,4,7,0,30380,2.0,20,0,8.0,3,5,0,3,2.0,4.0,2.0
366,1601.0000000000002,3,3,30,0,1,1,4,5,3,1,5,8,0,30580,9.0,14,1,10.0,2,5,0,3,2.0,4.0,2.0
367,2584.2000000000003,4,3,53,0,2,2,6,3,2,1,4,7,1,23250,7.0,18,1,35.0,1,5,0,4,1.0,4.0,3.0
368,2121.3999999999996,3,3,45,0,2,1,1,5,5,1,2,0,0,20880,4.0,15,3,18.0,2,5,0,2,4.0,1.0,3.0
369,1642.9999999999998,1,3,32,0,2,2,10,3,2,0,1,1,1,30720,5.0,12,0,9.0,4,5,1,3,3.0,3.0,2.0
370,1886.6000000000001,3,3,52,0,1,1,1,1,1,1,2,2,1,50060,3.0,16,1,31.0,2,9,0,0,3.0,4.0,3.0
371,1515.4,3,3,37,0,2,2,24,2,1,0,4,2,0,42570,4.0,15,0,9.0,2,1,0,0,4.0,3.0,3.0
372,1576.3999999999999,3,3,28,0,2,1,21,4,1,0,1,0,0,25000,1.0,16,2,6.0,3,5,0,4,2.0,4.0,3.0
373,1614.6000000000001,2,3,22,0,2,1,2,2,1,1,1,8,1,11020,6.0,19,0,4.0,3,2,2,2,4.0,4.0,1.0
374,2732.2,3,3,44,0,2,1,22,3,3,0,1,2,1,104530,2.0,11,1,10.0,2,3,0,2,1.0,4.0,2.0
375,1987.9999999999998,2,3,42,0,1,2,13,4,1,0,2,2,2,22880,5.0,16,1,8.0,4,2,2,2,2.0,4.0,3.0
376,1897.1999999999998,2,4,36,0,2,1,14,3,4,1,2,6,1,39290,0.0,24,0,6.0,6,5,0,3,1.0,1.0,3.0
377,2591.3999999999996,3,3,25,0,2,2,11,3,1,0,1,2,1,23110,1.0,11,1,5.0,2,5,0,3,3.0,1.0,3.0
378,2191.8,2,3,35,0,2,1,9,2,1,0,1,0,1,31400,1.0,13,1,17.0,2,17,5,15,4.0,3.0,3.0
379,2502.2000000000003,4,3,35,1,1,2,8,2,2,0,1,2,0,36900,1.0,13,1,10.0,2,10,7,8,4.0,2.0,2.0
380,1964.9999999999998,3,3,32,0,0,1,21,3,1,1,1,7,0,44500,0.0,13,0,4.0,3,3,0,2,4.0,4.0,3.0
381,1935.9999999999995,3,3,25,0,2,2,5,3,2,0,4,6,1,27560,1.0,12,2,5.0,2,5,0,3,3.0,1.0,4.0
382,1860.6,3,3,49,0,2,2,9,3,5,0,2,8,1,190330,2.0,18,1,7.0,5,4,0,2,3.0,1.0,3.0
383,1884.9999999999998,3,4,24,0,0,1,2,5,5,1,2,0,1,187220,0.0,22,1,6.0,3,5,3,4,1.0,4.0,2.0
384,1702.1999999999998,2,3,32,0,1,1,12,5,3,1,1,6,1,95470,1.0,13,1,10.0,3,10,5,3,2.0,2.0,3.0
385,1726.9999999999998,4,3,38,0,2,2,22,2,3,1,1,7,1,137340,0.0,13,0,3.0,3,2,1,2,2.0,2.0,3.0
386,2394.4,3,4,42,0,2,1,18,1,5,0,2,6,1,199990,2.0,23,1,17.0,6,5,1,3,3.0,4.0,2.0
387,2502.2,3,3,31,0,2,1,16,3,1,0,3,7,1,22790,3.0,12,1,8.0,3,6,0,2,4.0,4.0,3.0
388,2328.6,3,3,29,1,2,2,3,3,2,1,3,2,0,59160,6.0,12,0,5.0,2,3,0,2,2.0,3.0,3.0
