Attrition,Total Hours Worked,Age,Department,EducationField,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance
0,1844.4000000000003,33.0,1.0,3.0,0.0,20900.0,4.0,16.0,10.0,2.0,6.0,0.0,5.0,1.0,3.0,3.0
0,1671.4,31.0,1.0,1.0,0.0,29090.0,9.0,14.0,10.0,2.0,5.0,0.0,1.0,3.0,4.0,2.0
1,2299.2000000000003,18.0,1.0,5.0,2.0,34680.0,1.0,18.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,3.0
0,1718.0,40.0,1.0,5.0,0.0,30680.0,3.0,19.0,20.0,3.0,1.0,0.0,1.0,3.0,1.0,3.0
0,2304.8,41.0,1.0,1.0,2.0,26700.0,2.0,15.0,10.0,2.0,8.0,0.0,7.0,1.0,3.0,3.0
0,1502.2,26.0,1.0,3.0,0.0,26930.0,5.0,17.0,8.0,3.0,0.0,0.0,0.0,1.0,3.0,3.0
0,1561.1999999999996,35.0,1.0,3.0,2.0,95260.0,1.0,15.0,5.0,2.0,5.0,0.0,3.0,1.0,3.0,3.0
0,1587.6,34.0,1.0,3.0,2.0,52370.0,1.0,19.0,10.0,3.0,10.0,5.0,7.0,4.0,4.0,3.0
1,2174.4,26.0,2.0,2.0,2.0,24260.0,1.0,22.0,1.0,3.0,1.0,0.0,0.0,3.0,4.0,1.0
0,1847.0,37.0,1.0,1.0,2.0,41930.0,4.0,16.0,12.0,5.0,6.0,1.0,2.0,2.0,4.0,4.0
0,1545.4000000000003,46.0,1.0,3.0,1.0,29110.0,5.0,13.0,28.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0
0,1918.6,41.0,1.0,1.0,1.0,26610.0,7.0,14.0,22.0,2.0,18.0,11.0,8.0,2.0,1.0,3.0
0,1874.8,37.0,1.0,3.0,0.0,20280.0,1.0,16.0,9.0,3.0,9.0,7.0,7.0,1.0,2.0,3.0
0,2267.2,52.0,2.0,3.0,0.0,99800.0,2.0,11.0,18.0,2.0,10.0,6.0,9.0,4.0,1.0,3.0
1,1503.0,32.0,1.0,1.0,1.0,32980.0,8.0,22.0,6.0,4.0,4.0,1.0,2.0,4.0,3.0,3.0
0,1496.2,24.0,2.0,1.0,1.0,29350.0,0.0,14.0,3.0,5.0,2.0,2.0,1.0,4.0,4.0,3.0
0,1494.2000000000005,38.0,1.0,1.0,1.0,154270.0,3.0,16.0,18.0,2.0,1.0,0.0,0.0,3.0,3.0,3.0
0,1722.1999999999998,37.0,1.0,5.0,1.0,39440.0,6.0,11.0,8.0,3.0,6.0,4.0,3.0,2.0,2.0,2.0
0,2674.8,49.0,2.0,1.0,0.0,40110.0,1.0,18.0,31.0,2.0,31.0,0.0,9.0,4.0,3.0,3.0
0,2232.0,24.0,2.0,2.0,1.0,34070.0,1.0,15.0,6.0,2.0,6.0,1.0,4.0,2.0,4.0,3.0
0,1826.6,26.0,1.0,5.0,1.0,119940.0,1.0,14.0,6.0,6.0,5.0,1.0,4.0,1.0,2.0,4.0
0,1703.0,24.0,2.0,3.0,1.0,12320.0,1.0,12.0,1.0,4.0,1.0,0.0,0.0,4.0,2.0,3.0
0,1684.0,50.0,2.0,2.0,1.0,29600.0,1.0,14.0,32.0,2.0,32.0,10.0,7.0,1.0,2.0,3.0
0,1843.8,25.0,1.0,1.0,1.0,190940.0,1.0,16.0,7.0,3.0,7.0,0.0,6.0,2.0,3.0,3.0
1,2695.0,24.0,1.0,3.0,1.0,39190.0,1.0,21.0,6.0,3.0,6.0,1.0,2.0,1.0,3.0,3.0
1,1722.1999999999996,30.0,1.0,4.0,1.0,68250.0,1.0,14.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0
0,2217.4,34.0,2.0,1.0,1.0,102480.0,1.0,12.0,6.0,4.0,6.0,1.0,3.0,2.0,4.0,3.0
1,1657.1999999999998,31.0,1.0,3.0,0.0,189470.0,2.0,12.0,9.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0
0,1979.8,35.0,1.0,1.0,2.0,24960.0,4.0,17.0,9.0,3.0,3.0,0.0,2.0,1.0,4.0,3.0
0,1574.2000000000005,31.0,2.0,2.0,0.0,64650.0,4.0,17.0,13.0,3.0,7.0,5.0,7.0,1.0,4.0,4.0
0,1955.2,27.0,2.0,3.0,0.0,22060.0,0.0,14.0,6.0,4.0,5.0,0.0,3.0,1.0,3.0,2.0
0,2204.8,37.0,2.0,2.0,1.0,20860.0,4.0,14.0,17.0,3.0,3.0,1.0,0.0,4.0,3.0,2.0
0,1765.6,20.0,1.0,3.0,2.0,22930.0,1.0,13.0,1.0,3.0,1.0,0.0,0.0,4.0,2.0,4.0
0,1858.8,42.0,1.0,1.0,1.0,26450.0,1.0,15.0,10.0,5.0,10.0,2.0,2.0,3.0,4.0,3.0
0,2157.2000000000003,43.0,1.0,5.0,0.0,26830.0,4.0,11.0,21.0,3.0,1.0,0.0,0.0,2.0,4.0,2.0
0,1683.6,38.0,0.0,3.0,2.0,20140.0,3.0,17.0,8.0,5.0,0.0,0.0,0.0,3.0,1.0,2.0
0,2267.8,43.0,2.0,3.0,0.0,34190.0,3.0,11.0,10.0,5.0,8.0,4.0,7.0,4.0,3.0,3.0
0,1745.4,48.0,1.0,3.0,1.0,53760.0,7.0,13.0,21.0,3.0,3.0,0.0,2.0,4.0,1.0,1.0
0,1675.1999999999998,44.0,2.0,2.0,2.0,19510.0,4.0,22.0,10.0,4.0,2.0,0.0,2.0,1.0,3.0,4.0
0,2095.2,34.0,1.0,1.0,0.0,23410.0,1.0,20.0,8.0,3.0,8.0,0.0,6.0,3.0,3.0,3.0
1,1627.4,27.0,2.0,1.0,0.0,22930.0,0.0,18.0,5.0,0.0,4.0,0.0,2.0,3.0,1.0,3.0
0,1811.8,21.0,2.0,1.0,2.0,87260.0,1.0,11.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0
0,2172.2,44.0,1.0,1.0,1.0,40110.0,4.0,14.0,26.0,2.0,2.0,0.0,1.0,4.0,4.0,4.0
0,1499.6,22.0,1.0,3.0,1.0,195450.0,0.0,14.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0
0,1805.0,33.0,2.0,2.0,0.0,45680.0,0.0,18.0,6.0,2.0,5.0,1.0,2.0,3.0,3.0,3.0
0,2332.2,32.0,1.0,1.0,1.0,30220.0,1.0,16.0,6.0,3.0,6.0,0.0,5.0,1.0,4.0,2.0
0,1829.0,30.0,1.0,5.0,0.0,57720.0,1.0,17.0,1.0,3.0,1.0,0.0,0.0,3.0,3.0,3.0
0,1774.4,53.0,1.0,4.0,2.0,22690.0,7.0,11.0,18.0,2.0,14.0,8.0,10.0,4.0,1.0,4.0
0,1843.6,34.0,1.0,3.0,1.0,53810.0,1.0,12.0,10.0,0.0,10.0,8.0,8.0,2.0,4.0,2.0
1,1889.0,45.0,1.0,1.0,1.0,34410.0,2.0,13.0,5.0,5.0,1.0,0.0,0.0,1.0,1.0,3.0
0,2475.2000000000003,26.0,1.0,1.0,1.0,54540.0,1.0,13.0,3.0,5.0,3.0,0.0,2.0,3.0,4.0,3.0
0,1546.0000000000002,37.0,1.0,3.0,1.0,98840.0,1.0,14.0,10.0,3.0,10.0,7.0,8.0,3.0,3.0,3.0
0,1691.0000000000002,29.0,1.0,1.0,1.0,41570.0,1.0,17.0,6.0,2.0,6.0,1.0,2.0,2.0,3.0,2.0
0,1655.1999999999998,35.0,1.0,3.0,2.0,134580.0,1.0,11.0,17.0,3.0,17.0,11.0,8.0,2.0,4.0,3.0
0,1861.8,33.0,1.0,5.0,0.0,90690.0,3.0,25.0,15.0,3.0,13.0,4.0,7.0,3.0,4.0,1.0
0,1591.2,54.0,1.0,1.0,1.0,40140.0,2.0,19.0,16.0,4.0,9.0,7.0,1.0,3.0,2.0,4.0
0,2668.4,36.0,1.0,1.0,0.0,59150.0,2.0,13.0,13.0,3.0,3.0,0.0,2.0,2.0,2.0,3.0
0,1750.4,27.0,2.0,2.0,2.0,59930.0,0.0,14.0,5.0,3.0,4.0,1.0,1.0,1.0,4.0,3.0
1,2161.9999999999995,20.0,1.0,1.0,2.0,61620.0,1.0,12.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,3.0
1,2586.8,33.0,1.0,3.0,2.0,24060.0,1.0,11.0,10.0,3.0,10.0,9.0,7.0,1.0,1.0,3.0
0,1668.7999999999995,35.0,1.0,3.0,1.0,187400.0,1.0,19.0,1.0,2.0,1.0,0.0,0.0,3.0,3.0,3.0
0,1763.2,23.0,1.0,1.0,1.0,76370.0,2.0,11.0,5.0,3.0,3.0,0.0,2.0,1.0,1.0,4.0
0,1907.8,25.0,1.0,3.0,1.0,100960.0,0.0,11.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,3.0
0,1693.4,38.0,1.0,1.0,2.0,147560.0,0.0,20.0,8.0,3.0,7.0,0.0,5.0,4.0,4.0,3.0
0,1939.5999999999997,29.0,2.0,1.0,0.0,64990.0,1.0,18.0,10.0,3.0,10.0,2.0,8.0,2.0,4.0,3.0
0,1769.2000000000005,48.0,1.0,5.0,1.0,97240.0,3.0,13.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
0,2204.2000000000003,27.0,2.0,5.0,0.0,21940.0,1.0,12.0,6.0,5.0,6.0,0.0,4.0,4.0,4.0,3.0
0,1895.6,37.0,1.0,1.0,2.0,33880.0,3.0,11.0,4.0,2.0,1.0,0.0,0.0,4.0,4.0,3.0
0,2273.0,50.0,2.0,3.0,1.0,54730.0,1.0,19.0,20.0,2.0,20.0,3.0,8.0,4.0,3.0,3.0
0,1690.9999999999998,34.0,1.0,3.0,2.0,27030.0,1.0,21.0,9.0,2.0,8.0,7.0,7.0,4.0,2.0,4.0
1,1876.2,24.0,1.0,1.0,2.0,25010.0,9.0,12.0,4.0,3.0,2.0,2.0,0.0,1.0,3.0,3.0
0,1662.0000000000002,39.0,1.0,3.0,2.0,62200.0,1.0,14.0,20.0,2.0,20.0,11.0,10.0,4.0,3.0,3.0
0,1968.0,32.0,1.0,1.0,2.0,30380.0,1.0,11.0,10.0,5.0,10.0,0.0,8.0,4.0,4.0,2.0
1,2061.2,50.0,1.0,3.0,1.0,44240.0,3.0,14.0,18.0,2.0,4.0,1.0,3.0,2.0,3.0,3.0
0,1774.8000000000002,38.0,1.0,1.0,2.0,43120.0,0.0,12.0,10.0,2.0,9.0,1.0,8.0,2.0,4.0,2.0
0,1614.6,27.0,1.0,3.0,1.0,132450.0,1.0,23.0,9.0,3.0,9.0,0.0,7.0,3.0,1.0,3.0
0,1984.0,32.0,2.0,3.0,2.0,136640.0,3.0,14.0,10.0,6.0,7.0,7.0,7.0,3.0,4.0,3.0
0,1664.9999999999995,47.0,1.0,3.0,2.0,50210.0,2.0,17.0,20.0,3.0,7.0,1.0,7.0,4.0,1.0,3.0
0,2141.2,40.0,1.0,3.0,1.0,51260.0,5.0,18.0,20.0,2.0,18.0,1.0,12.0,4.0,1.0,3.0
0,1679.7999999999995,53.0,1.0,1.0,1.0,28590.0,3.0,18.0,32.0,2.0,5.0,1.0,3.0,3.0,3.0,3.0
0,1920.4,41.0,2.0,3.0,0.0,102390.0,3.0,24.0,23.0,3.0,21.0,12.0,6.0,2.0,4.0,2.0
0,1625.9999999999998,60.0,1.0,1.0,2.0,53290.0,8.0,20.0,10.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0
0,1839.8,27.0,1.0,1.0,0.0,43250.0,1.0,14.0,9.0,2.0,9.0,1.0,7.0,4.0,1.0,2.0
0,1545.0000000000002,41.0,1.0,3.0,1.0,72600.0,1.0,16.0,22.0,2.0,22.0,2.0,10.0,4.0,3.0,3.0
0,1835.8,50.0,2.0,1.0,1.0,23220.0,7.0,25.0,4.0,0.0,2.0,2.0,2.0,4.0,2.0,3.0
1,2005.0,28.0,2.0,1.0,2.0,20750.0,7.0,18.0,10.0,0.0,7.0,3.0,7.0,1.0,2.0,3.0
0,1481.1999999999998,36.0,1.0,5.0,1.0,41520.0,9.0,19.0,10.0,3.0,8.0,0.0,5.0,1.0,1.0,3.0
0,2454.4,38.0,1.0,3.0,2.0,96190.0,4.0,13.0,10.0,2.0,1.0,0.0,0.0,3.0,3.0,4.0
0,1519.8,44.0,1.0,1.0,2.0,135030.0,2.0,12.0,9.0,6.0,5.0,1.0,4.0,1.0,3.0,3.0
0,2069.8,47.0,1.0,1.0,0.0,54410.0,9.0,22.0,28.0,6.0,22.0,11.0,13.0,4.0,3.0,2.0
0,1864.8,30.0,1.0,1.0,0.0,52090.0,7.0,14.0,10.0,3.0,8.0,7.0,7.0,3.0,4.0,2.0
0,1596.6,29.0,1.0,3.0,2.0,106730.0,1.0,13.0,1.0,2.0,1.0,0.0,0.0,3.0,3.0,3.0
1,2505.8,42.0,1.0,1.0,0.0,50100.0,6.0,21.0,7.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0
0,1765.2000000000005,43.0,1.0,1.0,1.0,135490.0,3.0,11.0,7.0,3.0,2.0,2.0,2.0,4.0,4.0,3.0
0,1591.6,34.0,1.0,5.0,2.0,49990.0,3.0,12.0,10.0,2.0,5.0,4.0,3.0,2.0,3.0,3.0
0,1942.3999999999996,23.0,2.0,2.0,1.0,42210.0,1.0,11.0,5.0,4.0,4.0,0.0,2.0,2.0,1.0,4.0
0,1581.8000000000002,39.0,2.0,2.0,1.0,138720.0,9.0,12.0,12.0,3.0,8.0,3.0,6.0,3.0,2.0,1.0
0,1794.6,56.0,1.0,3.0,1.0,20420.0,7.0,12.0,30.0,6.0,10.0,1.0,1.0,3.0,4.0,2.0
0,2195.2,40.0,2.0,2.0,2.0,20730.0,0.0,14.0,5.0,3.0,4.0,2.0,3.0,4.0,4.0,2.0
0,1861.0,27.0,1.0,1.0,2.0,29560.0,8.0,13.0,9.0,6.0,7.0,0.0,7.0,4.0,1.0,1.0
0,1773.6,29.0,2.0,2.0,0.0,29260.0,1.0,15.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0
0,1569.0000000000002,53.0,1.0,1.0,2.0,48090.0,2.0,18.0,19.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0
0,1778.4,35.0,1.0,3.0,0.0,51630.0,2.0,18.0,16.0,4.0,1.0,0.0,0.0,4.0,1.0,4.0
0,1938.2,32.0,2.0,1.0,1.0,188440.0,1.0,19.0,10.0,3.0,10.0,4.0,7.0,3.0,4.0,3.0
0,2713.2,38.0,2.0,3.0,1.0,181720.0,6.0,12.0,6.0,5.0,1.0,0.0,1.0,4.0,3.0,1.0
0,1545.4,34.0,1.0,3.0,0.0,57440.0,3.0,19.0,7.0,4.0,0.0,0.0,0.0,2.0,1.0,3.0
0,1497.6,52.0,2.0,5.0,1.0,28890.0,1.0,11.0,34.0,2.0,34.0,1.0,16.0,3.0,1.0,4.0
1,2502.4,33.0,1.0,3.0,2.0,28710.0,1.0,17.0,10.0,2.0,10.0,7.0,8.0,4.0,4.0,2.0
0,1905.2,25.0,1.0,1.0,2.0,74840.0,1.0,15.0,6.0,3.0,6.0,1.0,4.0,3.0,4.0,2.0
0,1471.6000000000004,45.0,2.0,1.0,2.0,60740.0,0.0,14.0,9.0,2.0,8.0,3.0,1.0,2.0,3.0,3.0
0,1984.0,23.0,1.0,1.0,2.0,173280.0,1.0,17.0,2.0,2.0,2.0,0.0,2.0,1.0,3.0,3.0
1,2494.0,47.0,1.0,1.0,2.0,27740.0,4.0,13.0,10.0,2.0,5.0,1.0,3.0,2.0,3.0,3.0
0,1933.0,34.0,1.0,5.0,2.0,45050.0,1.0,12.0,6.0,3.0,6.0,1.0,4.0,4.0,4.0,3.0
1,1984.6,55.0,0.0,0.0,1.0,74280.0,5.0,12.0,24.0,2.0,5.0,1.0,4.0,4.0,1.0,3.0
0,1849.6,36.0,1.0,1.0,2.0,116310.0,1.0,18.0,10.0,2.0,10.0,0.0,9.0,1.0,1.0,3.0
0,1802.4,52.0,1.0,1.0,1.0,97380.0,0.0,18.0,5.0,2.0,4.0,1.0,2.0,4.0,4.0,3.0
0,1766.8000000000002,26.0,1.0,1.0,0.0,28350.0,3.0,11.0,5.0,2.0,2.0,2.0,0.0,1.0,4.0,3.0
0,1570.8000000000002,29.0,1.0,3.0,1.0,169590.0,4.0,14.0,11.0,5.0,8.0,1.0,1.0,2.0,3.0,2.0
1,1544.8,26.0,1.0,1.0,2.0,26130.0,6.0,19.0,6.0,2.0,4.0,1.0,2.0,4.0,1.0,2.0
0,1545.4,34.0,1.0,5.0,2.0,61460.0,2.0,12.0,10.0,3.0,4.0,1.0,3.0,2.0,4.0,3.0
0,2212.8,54.0,1.0,3.0,0.0,49630.0,9.0,15.0,9.0,2.0,5.0,1.0,4.0,4.0,1.0,3.0
0,1696.4,27.0,1.0,1.0,1.0,195370.0,0.0,12.0,5.0,5.0,4.0,1.0,1.0,3.0,4.0,3.0
0,2354.4,37.0,2.0,5.0,0.0,61720.0,0.0,11.0,6.0,1.0,5.0,4.0,3.0,4.0,1.0,2.0
0,2684.2,38.0,2.0,1.0,2.0,23680.0,6.0,11.0,17.0,3.0,15.0,4.0,12.0,1.0,1.0,3.0
0,1725.0,34.0,2.0,2.0,2.0,103120.0,1.0,12.0,6.0,2.0,6.0,1.0,3.0,3.0,1.0,3.0
0,1936.8,35.0,1.0,3.0,1.0,16750.0,1.0,16.0,3.0,6.0,3.0,0.0,2.0,1.0,4.0,2.0
0,1787.6,30.0,1.0,3.0,1.0,25230.0,3.0,13.0,7.0,2.0,2.0,0.0,2.0,4.0,3.0,3.0
0,1618.0,40.0,1.0,3.0,1.0,65670.0,1.0,13.0,8.0,3.0,8.0,3.0,7.0,3.0,2.0,3.0
0,1981.4,34.0,1.0,1.0,1.0,47390.0,5.0,24.0,6.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0
0,1942.2,42.0,1.0,3.0,0.0,92080.0,1.0,15.0,24.0,2.0,24.0,14.0,9.0,2.0,4.0,2.0
1,1982.6,23.0,2.0,3.0,1.0,45590.0,1.0,18.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,3.0
0,1705.6,24.0,2.0,2.0,0.0,81890.0,1.0,14.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,3.0
0,1509.8000000000002,52.0,1.0,1.0,1.0,29420.0,8.0,11.0,9.0,1.0,5.0,1.0,4.0,4.0,3.0,3.0
0,1588.5999999999997,50.0,1.0,1.0,1.0,49410.0,5.0,11.0,30.0,3.0,4.0,0.0,3.0,3.0,3.0,3.0
1,2650.6,29.0,2.0,2.0,1.0,106500.0,1.0,13.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0
0,1746.2,33.0,1.0,1.0,1.0,59020.0,0.0,12.0,14.0,2.0,13.0,3.0,7.0,3.0,3.0,4.0
1,2004.2000000000005,33.0,1.0,1.0,2.0,86390.0,5.0,16.0,6.0,3.0,3.0,0.0,2.0,1.0,1.0,3.0
0,2353.4,47.0,1.0,4.0,1.0,63470.0,1.0,14.0,26.0,2.0,26.0,3.0,0.0,3.0,4.0,2.0
0,1913.4,36.0,2.0,3.0,1.0,42000.0,0.0,22.0,10.0,3.0,9.0,0.0,5.0,3.0,2.0,3.0
0,1916.8,29.0,1.0,4.0,1.0,34520.0,1.0,11.0,10.0,3.0,10.0,0.0,7.0,3.0,3.0,3.0
1,2206.8,58.0,1.0,4.0,2.0,43170.0,7.0,17.0,40.0,2.0,31.0,13.0,8.0,4.0,2.0,3.0
0,1929.4,35.0,2.0,2.0,2.0,26320.0,3.0,13.0,7.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0
0,2597.4,42.0,2.0,2.0,1.0,46680.0,9.0,18.0,8.0,2.0,4.0,0.0,2.0,4.0,4.0,3.0
1,1541.4,28.0,1.0,3.0,2.0,32040.0,6.0,16.0,5.0,4.0,2.0,2.0,1.0,3.0,3.0,2.0
0,1644.9999999999998,36.0,1.0,1.0,1.0,27200.0,4.0,14.0,8.0,3.0,5.0,0.0,4.0,3.0,2.0,3.0
0,1974.0,32.0,1.0,3.0,1.0,171810.0,1.0,14.0,14.0,2.0,14.0,6.0,8.0,3.0,3.0,3.0
0,1714.9999999999998,40.0,2.0,2.0,2.0,22380.0,2.0,14.0,10.0,3.0,1.0,0.0,0.0,1.0,3.0,3.0
0,2333.4,30.0,1.0,5.0,2.0,14830.0,5.0,13.0,12.0,3.0,0.0,0.0,0.0,3.0,4.0,2.0
0,1657.7999999999995,45.0,1.0,1.0,2.0,56050.0,1.0,12.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,3.0
0,1893.2,42.0,1.0,3.0,1.0,72950.0,1.0,15.0,10.0,3.0,9.0,7.0,8.0,2.0,2.0,2.0
0,1892.6,38.0,2.0,3.0,0.0,23060.0,2.0,19.0,13.0,5.0,4.0,1.0,2.0,1.0,1.0,2.0
0,1707.3999999999996,34.0,1.0,1.0,2.0,23480.0,1.0,14.0,6.0,3.0,5.0,1.0,3.0,3.0,4.0,3.0
1,1567.0,49.0,2.0,1.0,1.0,89980.0,1.0,14.0,9.0,2.0,9.0,7.0,7.0,3.0,4.0,4.0
1,1581.2000000000005,55.0,0.0,5.0,2.0,43190.0,4.0,11.0,12.0,3.0,9.0,7.0,3.0,3.0,4.0,2.0
0,1829.0000000000005,43.0,1.0,3.0,1.0,61320.0,6.0,13.0,22.0,3.0,4.0,1.0,0.0,2.0,1.0,3.0
0,2612.6,27.0,2.0,3.0,0.0,33460.0,1.0,21.0,9.0,2.0,9.0,0.0,8.0,3.0,4.0,3.0
0,1741.8000000000002,35.0,1.0,3.0,2.0,108550.0,3.0,13.0,17.0,2.0,8.0,1.0,6.0,3.0,3.0,4.0
0,2477.6,28.0,2.0,5.0,1.0,22310.0,1.0,12.0,8.0,3.0,8.0,7.0,5.0,2.0,2.0,3.0
0,1714.4,34.0,2.0,1.0,1.0,23230.0,0.0,17.0,4.0,2.0,3.0,0.0,2.0,3.0,4.0,1.0
1,1993.2,26.0,1.0,4.0,1.0,20240.0,1.0,23.0,8.0,2.0,8.0,1.0,7.0,3.0,3.0,3.0
0,1828.4,27.0,2.0,5.0,1.0,27130.0,1.0,11.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,2.0
0,1519.0000000000002,51.0,2.0,3.0,1.0,94390.0,2.0,15.0,29.0,0.0,20.0,4.0,17.0,1.0,3.0,2.0
0,1565.4,44.0,2.0,3.0,2.0,25660.0,9.0,11.0,10.0,3.0,5.0,2.0,3.0,4.0,2.0,2.0
0,1600.0,25.0,1.0,3.0,2.0,199260.0,7.0,11.0,6.0,5.0,4.0,0.0,1.0,1.0,1.0,2.0
0,1486.6,33.0,1.0,1.0,0.0,24510.0,1.0,13.0,9.0,3.0,9.0,0.0,8.0,1.0,1.0,3.0
0,1716.7999999999995,35.0,2.0,3.0,2.0,94190.0,1.0,24.0,6.0,5.0,6.0,1.0,1.0,3.0,1.0,2.0
0,2427.4,36.0,2.0,2.0,1.0,86860.0,1.0,13.0,18.0,2.0,18.0,4.0,11.0,2.0,4.0,2.0
0,1949.8,32.0,1.0,3.0,0.0,30380.0,2.0,20.0,8.0,3.0,5.0,0.0,3.0,2.0,4.0,2.0
0,1601.0000000000002,30.0,1.0,3.0,0.0,30580.0,9.0,14.0,10.0,2.0,5.0,0.0,3.0,2.0,4.0,2.0
0,2584.2000000000003,53.0,2.0,2.0,1.0,23250.0,7.0,18.0,35.0,1.0,5.0,0.0,4.0,1.0,4.0,3.0
0,2121.4,45.0,1.0,5.0,0.0,20880.0,4.0,15.0,18.0,2.0,5.0,0.0,2.0,4.0,1.0,3.0
0,1642.9999999999998,32.0,2.0,2.0,1.0,30720.0,5.0,12.0,9.0,4.0,5.0,1.0,3.0,3.0,3.0,2.0
0,1886.6,52.0,1.0,1.0,1.0,50060.0,3.0,16.0,31.0,2.0,9.0,0.0,0.0,3.0,4.0,3.0
0,1515.4,37.0,2.0,1.0,0.0,42570.0,4.0,15.0,9.0,2.0,1.0,0.0,0.0,4.0,3.0,3.0
0,1576.4,28.0,1.0,1.0,0.0,25000.0,1.0,16.0,6.0,3.0,5.0,0.0,4.0,2.0,4.0,3.0
0,1614.6,22.0,1.0,1.0,1.0,11020.0,6.0,19.0,4.0,3.0,2.0,2.0,2.0,4.0,4.0,1.0
0,2732.2,44.0,1.0,3.0,1.0,104530.0,2.0,11.0,10.0,2.0,3.0,0.0,2.0,1.0,4.0,2.0
0,1988.0,42.0,2.0,1.0,2.0,22880.0,5.0,16.0,8.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0
0,1897.2,36.0,1.0,4.0,1.0,39290.0,0.0,24.0,6.0,6.0,5.0,0.0,3.0,1.0,1.0,3.0
0,2591.4,25.0,2.0,1.0,1.0,23110.0,1.0,11.0,5.0,2.0,5.0,0.0,3.0,3.0,1.0,3.0
0,2191.8,35.0,1.0,1.0,1.0,31400.0,1.0,13.0,17.0,2.0,17.0,5.0,15.0,4.0,3.0,3.0
1,2502.2000000000003,35.0,2.0,2.0,0.0,36900.0,1.0,13.0,10.0,2.0,10.0,7.0,8.0,4.0,2.0,2.0
0,1965.0,32.0,1.0,1.0,0.0,44500.0,0.0,13.0,4.0,3.0,3.0,0.0,2.0,4.0,4.0,3.0
0,1935.9999999999995,25.0,2.0,2.0,1.0,27560.0,1.0,12.0,5.0,2.0,5.0,0.0,3.0,3.0,1.0,4.0
0,1860.6,49.0,2.0,5.0,1.0,190330.0,2.0,18.0,7.0,5.0,4.0,0.0,2.0,3.0,1.0,3.0
0,1885.0,24.0,1.0,5.0,1.0,187220.0,0.0,22.0,6.0,3.0,5.0,3.0,4.0,1.0,4.0,2.0
0,1702.1999999999998,32.0,1.0,3.0,1.0,95470.0,1.0,13.0,10.0,3.0,10.0,5.0,3.0,2.0,2.0,3.0
0,1726.9999999999998,38.0,2.0,3.0,1.0,137340.0,0.0,13.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0
0,2394.4,42.0,1.0,5.0,1.0,199990.0,2.0,23.0,17.0,6.0,5.0,1.0,3.0,3.0,4.0,2.0
0,2502.2,31.0,1.0,1.0,1.0,22790.0,3.0,12.0,8.0,3.0,6.0,0.0,2.0,4.0,4.0,3.0
1,2328.6,29.0,2.0,2.0,0.0,59160.0,6.0,12.0,5.0,2.0,3.0,0.0,2.0,2.0,3.0,3.0
0,1596.4000000000003,53.0,1.0,1.0,1.0,20890.0,5.0,16.0,28.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0
0,1781.1999999999998,35.0,1.0,1.0,1.0,167920.0,3.0,12.0,16.0,3.0,13.0,4.0,8.0,4.0,2.0,3.0
0,1834.8000000000004,37.0,1.0,1.0,1.0,35640.0,5.0,11.0,10.0,1.0,5.0,0.0,0.0,3.0,4.0,3.0
0,1664.2,53.0,1.0,3.0,2.0,44250.0,6.0,22.0,33.0,2.0,12.0,3.0,8.0,4.0,4.0,3.0
0,1883.0,43.0,1.0,3.0,1.0,52650.0,4.0,11.0,12.0,4.0,5.0,2.0,2.0,4.0,4.0,2.0
0,2655.8,47.0,2.0,2.0,1.0,65530.0,0.0,15.0,8.0,2.0,7.0,7.0,7.0,3.0,4.0,3.0
0,2083.6000000000004,37.0,1.0,3.0,2.0,62610.0,1.0,12.0,10.0,1.0,10.0,0.0,9.0,1.0,2.0,3.0
0,1637.4,50.0,1.0,3.0,0.0,42980.0,1.0,20.0,31.0,6.0,31.0,14.0,7.0,1.0,1.0,3.0
0,1700.4,39.0,1.0,4.0,1.0,68040.0,8.0,14.0,13.0,3.0,5.0,0.0,4.0,4.0,4.0,3.0
